tipo_cultivo,ubicacion,tamanio,rdto,uso_fertilizantes
Rastrera.,1351,51124,0.3088,True
Erecta.,1193,32066,0.7948,False
Rastrera.,1955,17555,0.7254,False
Semierecta.,1955,48960,0.6152,True
Semierecta.,1379,53070,0.8847,True
Erecta.,1260,37113,0.2168,True
Rastrera.,1665,86224,0.0978,True
Semierecta.,1781,24262,0.135,True
Rastrera.,1635,73593,0.8256,False
Semierecta.,1461,11740,0.2904,True
Erecta.,1123,83496,0.9347,True
Rastrera.,1056,62737,0.5196,True
Semierecta.,1214,86694,0.178,False
Rastrera.,1142,80977,0.7912,False
Erecta.,1967,66067,0.2685,False
Rastrera.,1833,15698,0.1667,False
Semierecta.,1195,62668,0.8593,True
Rastrera.,1526,99930,0.2253,True
Semierecta.,1092,2358,0.9794,True
Rastrera.,1553,12389,0.0918,True
Semierecta.,1916,83810,0.4565,False
Erecta.,1354,99140,0.2185,False
Erecta.,1799,16126,0.9206,True
Semierecta.,1366,42540,0.1414,False
Erecta.,1985,26684,0.7316,True
Semierecta.,1801,82220,0.4479,True
Rastrera.,1600,45105,0.5565,True
Erecta.,1701,99470,0.9886,True
Rastrera.,1601,49922,0.2492,False
Rastrera.,1455,40905,0.5821,True
Semierecta.,1362,27550,0.6654,False
Rastrera.,1775,78627,0.0436,True
Semierecta.,1339,14865,0.57,False
Erecta.,1375,67519,0.7138,False
Erecta.,1146,64345,0.6582,True
Semierecta.,1520,74482,0.6701,False
Erecta.,1209,69113,0.9432,True
Semierecta.,1311,82568,0.5367,False
Rastrera.,1956,52381,0.8922,False
Erecta.,1389,65711,0.0889,False
Rastrera.,1574,2309,0.508,False
Semierecta.,1422,64371,0.5953,True
Erecta.,1888,68028,0.6879,True
Rastrera.,1228,69986,0.916,True
Rastrera.,1289,33096,0.3465,True
Erecta.,1450,46129,0.0556,False
Erecta.,1069,2917,0.5477,True
Semierecta.,1571,10821,0.7874,True
Semierecta.,1579,64955,0.5325,True
Semierecta.,1557,47142,0.5206,False
Erecta.,1566,52298,0.612,True
Rastrera.,1372,98744,0.0782,False
Semierecta.,1892,56021,0.5934,False
Erecta.,1225,73169,0.0019,False
Rastrera.,1723,67916,0.1838,False
Semierecta.,1394,65612,0.7867,False
Rastrera.,1159,79804,0.5528,False
Rastrera.,1054,91508,0.654,True
Semierecta.,1965,70397,0.7679,True
Rastrera.,1404,56995,0.7187,False
Erecta.,1510,69325,0.4092,False
Semierecta.,1030,55133,0.5149,True
Semierecta.,1409,56944,0.6769,False
Semierecta.,1809,67670,0.8652,True
Semierecta.,1102,68170,0.6577,True
Erecta.,1418,22421,0.5305,True
Erecta.,1904,80894,0.1116,False
Semierecta.,1154,7990,0.3942,False
Semierecta.,1631,13652,0.654,True
Rastrera.,1057,83712,0.9574,True
Rastrera.,1121,14232,0.3688,True
Rastrera.,1761,51893,0.6293,True
Rastrera.,1006,18041,0.538,True
Rastrera.,1957,9102,0.2471,False
Rastrera.,1871,68755,0.041,False
Erecta.,1168,72586,0.6177,False
Erecta.,1411,10185,0.5026,False
Semierecta.,1328,74300,0.1282,False
Erecta.,1914,60363,0.9109,False
Semierecta.,1845,90463,0.9853,False
Erecta.,1248,57553,0.5593,True
Semierecta.,1803,20299,0.5603,True
Erecta.,1750,79653,0.4045,False
Semierecta.,1022,10064,0.4161,False
Semierecta.,1931,23174,0.427,False
Semierecta.,1267,17375,0.9671,True
Erecta.,1989,73333,0.1906,False
Semierecta.,1364,55278,0.9864,True
Rastrera.,1439,4161,0.781,False
Erecta.,1015,73191,0.8359,True
Semierecta.,1095,59811,0.2522,True
Rastrera.,1214,10123,0.3663,False
Rastrera.,1365,79791,0.5168,False
Rastrera.,1573,82604,0.6779,True
Erecta.,1514,73619,0.6296,True
Rastrera.,1615,51727,0.1662,False
Erecta.,1701,17735,0.0665,True
Semierecta.,1328,66536,0.3446,True
Rastrera.,1761,39946,0.1694,False
Erecta.,1848,99990,0.3424,False
Erecta.,1217,81936,0.7996,True
Semierecta.,1312,39576,0.0904,True
Rastrera.,1037,59082,0.772,True
Semierecta.,1533,80644,0.2803,False
Erecta.,1737,71663,0.3843,False
Semierecta.,1240,60034,0.6696,True
Erecta.,1387,77626,0.1272,False
Semierecta.,1861,25051,0.462,False
Semierecta.,1091,25890,0.3926,True
Semierecta.,1850,60777,0.2556,False
Rastrera.,1983,62550,0.9624,True
Erecta.,1919,56159,0.3224,False
Erecta.,1162,73459,0.2007,False
Rastrera.,1659,85961,0.508,True
Semierecta.,1135,43684,0.0791,True
Rastrera.,1876,92163,0.9926,False
Semierecta.,1010,3795,0.3856,True
Rastrera.,1278,84789,0.7743,True
Rastrera.,1657,16032,0.3943,True
Rastrera.,1916,35358,0.6659,False
Semierecta.,1482,14985,0.7489,False
Semierecta.,1592,29377,0.2012,True
Erecta.,1709,81295,0.808,True
Semierecta.,1228,61722,0.2233,False
Erecta.,1694,29226,0.1044,False
Rastrera.,1133,27142,0.1169,False
Erecta.,1927,12702,0.9439,False
Erecta.,1250,47968,0.8702,True
Rastrera.,1509,14933,0.2115,False
Semierecta.,1279,85576,0.3095,True
Erecta.,1334,95819,0.6378,False
Erecta.,1330,65011,0.1605,False
Semierecta.,1386,33112,0.3119,True
Rastrera.,1528,78753,0.4373,False
Semierecta.,1094,8938,0.4952,True
Semierecta.,1486,96116,0.7971,True
Erecta.,1583,9656,0.4001,False
Erecta.,1062,90168,0.2742,True
Semierecta.,1374,37903,0.4128,True
Erecta.,1519,81591,0.103,False
Semierecta.,1000,48640,0.5134,False
Rastrera.,1010,61258,0.2216,False
Erecta.,1580,33736,0.83,True
Rastrera.,1567,40491,0.7406,True
Rastrera.,1987,22638,0.8996,False
Rastrera.,1496,22667,0.2722,True
Erecta.,1759,39721,0.6664,True
Erecta.,1293,74823,0.5159,True
Rastrera.,1320,94897,0.5823,True
Semierecta.,1447,61609,0.4095,True
Rastrera.,1505,23450,0.2909,False
Erecta.,1343,86828,0.953,False
Semierecta.,1223,85199,0.2979,True
Rastrera.,1664,58813,0.2524,False
Semierecta.,1386,10615,0.3873,True
Erecta.,1448,92985,0.6484,True
Erecta.,1915,61165,0.9325,False
Erecta.,1823,20132,0.5347,True
Rastrera.,1423,41921,0.576,False
Rastrera.,1484,42571,0.7825,True
Rastrera.,1559,95057,0.975,True
Rastrera.,1968,70535,0.4987,True
Semierecta.,1107,27585,0.9605,True
Rastrera.,1390,91827,0.0497,False
Rastrera.,1164,9926,0.3875,False
Rastrera.,1653,10297,0.7847,True
Semierecta.,1714,91346,0.3802,True
Rastrera.,1767,13620,0.4179,True
Rastrera.,1564,42668,0.2807,False
Rastrera.,1246,64364,0.5342,False
Rastrera.,1171,64151,0.295,True
Rastrera.,1720,41262,0.6039,False
Erecta.,1563,13143,0.8749,True
Erecta.,1413,50320,0.0896,False
Erecta.,1417,7514,0.2249,False
Erecta.,1191,5249,0.6687,True
Rastrera.,1437,82388,0.0591,False
Rastrera.,1638,60727,0.9618,True
Rastrera.,1037,48393,0.5444,False
Semierecta.,1205,10875,0.0276,False
Rastrera.,1055,17551,0.167,True
Rastrera.,1311,31076,0.7175,True
Semierecta.,1763,27184,0.246,True
Semierecta.,1145,57342,0.6367,True
Erecta.,1542,46408,0.4128,True
Semierecta.,1578,6853,0.5434,True
Semierecta.,1397,23000,0.2039,False
Erecta.,1872,48192,0.2608,True
Erecta.,1529,107,0.4851,True
Rastrera.,1779,10185,0.5824,True
Semierecta.,1929,48135,0.6293,True
Semierecta.,1150,46019,0.8354,False
Semierecta.,1574,56255,0.1766,True
Erecta.,1471,50076,0.3864,True
Semierecta.,1599,56380,0.9744,True
Rastrera.,1524,49556,0.762,False
Rastrera.,1779,4111,0.2802,True
Erecta.,1857,79162,0.6283,True
Rastrera.,1484,16826,0.8535,True
Semierecta.,1090,99109,0.9395,True
Rastrera.,1672,98638,0.4348,False
Erecta.,1163,37571,0.5619,True
Erecta.,1061,84086,0.6216,False
Rastrera.,1501,75333,0.7394,True
Semierecta.,1754,3607,0.6022,False
Semierecta.,1781,1264,0.3787,True
Semierecta.,1531,19993,0.1354,False
Semierecta.,1980,71715,0.4624,False
Rastrera.,1991,5755,0.1325,False
Semierecta.,1503,24841,0.304,True
Semierecta.,1236,13852,0.2303,True
Rastrera.,1157,74170,0.162,True
Rastrera.,1626,73497,0.9208,False
Semierecta.,1010,37863,0.1987,False
Semierecta.,1957,47540,0.5143,True
Erecta.,1280,9812,0.2495,True
Erecta.,1496,12682,0.9488,False
Erecta.,1495,38949,0.2784,True
Erecta.,1931,30587,0.725,False
Erecta.,1443,37097,0.3599,False
Rastrera.,1523,640,0.5042,True
Rastrera.,1815,70734,0.6017,True
Erecta.,1874,60041,0.9647,False
Semierecta.,1508,10217,0.1899,True
Rastrera.,1280,93575,0.6419,False
Erecta.,1807,14030,0.7397,True
Semierecta.,1587,69485,0.6956,False
Erecta.,1678,78013,0.5998,True
Semierecta.,1878,92222,0.5105,True
Semierecta.,1875,18110,0.729,False
Semierecta.,1263,30723,0.0932,False
Rastrera.,1763,78212,0.1522,True
Rastrera.,1464,79799,0.5959,False
Erecta.,1544,71829,0.4815,False
Erecta.,1161,17778,0.0395,True
Semierecta.,1044,74336,0.4766,False
Semierecta.,1946,73322,0.1941,True
Rastrera.,1724,15663,0.165,False
Rastrera.,1919,56597,0.4681,True
Semierecta.,1856,20593,0.6273,True
Erecta.,1207,7370,0.5978,True
Semierecta.,1530,32256,0.732,True
Erecta.,1531,23920,0.1499,False
Erecta.,1205,81703,0.9039,True
Rastrera.,1103,45291,0.7253,False
Semierecta.,1213,22810,0.2093,False
Semierecta.,1649,32721,0.8146,True
Erecta.,1453,9589,0.8312,True
Erecta.,1655,77782,0.5341,True
Erecta.,1404,71252,0.3011,True
Rastrera.,1659,42265,0.0348,True
Rastrera.,1897,41047,0.3651,True
Rastrera.,1970,86365,0.9404,False
Rastrera.,1540,81464,0.6735,True
Erecta.,1607,53726,0.1921,True
Erecta.,1011,60539,0.4949,False
Semierecta.,1783,22192,0.4999,True
Rastrera.,1702,67939,0.8348,True
Rastrera.,1794,56467,0.3309,False
Semierecta.,1028,98696,0.421,True
Rastrera.,1052,61158,0.5483,False
Erecta.,1938,4257,0.1526,False
Semierecta.,1265,53972,0.8845,True
Semierecta.,1531,60237,0.7991,True
Rastrera.,1593,68143,0.4235,True
Erecta.,1322,35639,0.6221,True
Erecta.,1465,97784,0.4928,True
Erecta.,1482,68214,0.6783,False
Semierecta.,1925,48542,0.6248,True
Erecta.,1254,83579,0.6203,True
Erecta.,1675,37553,0.2094,False
Erecta.,1235,6997,0.9606,False
Semierecta.,1619,45222,0.3149,True
Rastrera.,1963,99905,0.6906,True
Semierecta.,1677,65650,0.136,False
Erecta.,1201,87115,0.6131,False
Semierecta.,1266,23800,0.0342,True
Rastrera.,1103,44412,0.4486,True
Rastrera.,1044,1345,0.4121,True
Semierecta.,1688,7823,0.813,False
Erecta.,1015,83111,0.617,False
Semierecta.,1264,43673,0.8858,False
Erecta.,1779,77498,0.906,True
Erecta.,1997,97204,0.6739,False
Erecta.,1286,43252,0.2846,True
Erecta.,1930,56350,0.708,True
Semierecta.,1550,55990,0.3258,True
Rastrera.,1925,2645,0.5204,False
Semierecta.,1527,59070,0.0112,True
Erecta.,1884,78635,0.7773,False
Erecta.,1655,27268,0.3988,True
Erecta.,1815,19408,0.429,False
Erecta.,1958,43491,0.9292,False
Erecta.,1542,7683,0.7115,True
Erecta.,1923,9490,0.2805,True
Rastrera.,1768,81688,0.548,False
Erecta.,1750,29945,0.3636,True
Rastrera.,1111,34101,0.6205,True
Erecta.,1172,72203,0.5781,True
Semierecta.,1996,21314,0.0346,False
Rastrera.,1229,78439,0.8122,False
Semierecta.,1287,34434,0.3521,False
Erecta.,1573,72677,0.863,True
Erecta.,1117,76297,0.3456,True
Semierecta.,1489,67748,0.3284,False
Erecta.,1301,80331,0.1601,True
Semierecta.,1665,93772,0.7037,False
Semierecta.,1188,61451,0.6177,False
Erecta.,1859,84667,0.3282,False
Semierecta.,1594,23369,0.773,False
Rastrera.,1159,91855,0.7372,True
Semierecta.,1610,88234,0.9712,False
Rastrera.,1746,89640,0.8851,True
Erecta.,1191,46315,0.9271,True
Semierecta.,1505,32053,0.6174,True
Rastrera.,1940,60247,0.8057,True
Erecta.,1068,29832,0.1445,True
Semierecta.,1920,57032,0.0953,False
Rastrera.,1308,30711,0.84,True
Rastrera.,1881,70857,0.9287,True
Semierecta.,1006,84751,0.4324,True
Erecta.,1954,85995,0.0992,True
Erecta.,1451,75994,0.9509,True
Rastrera.,1986,3919,0.9977,True
Rastrera.,1943,64309,0.3165,False
Semierecta.,1827,97683,0.0256,False
Erecta.,1472,22679,0.4114,False
Rastrera.,1824,15315,0.6187,False
Semierecta.,1057,93315,0.2829,False
Rastrera.,1446,50478,0.7769,True
Rastrera.,1525,19585,0.2032,False
Rastrera.,1442,77871,0.6893,True
Erecta.,1634,6813,0.7552,False
Semierecta.,1133,82317,0.1501,True
Rastrera.,1613,32062,0.1644,False
Rastrera.,1811,98459,0.8705,False
Rastrera.,1772,10081,0.8658,True
Rastrera.,1443,87228,0.9127,True
Rastrera.,1564,71139,0.1786,False
Semierecta.,1737,65041,0.0761,True
Rastrera.,1021,17683,0.1359,True
Rastrera.,1120,70772,0.6785,True
Rastrera.,1848,54037,0.9235,False
Rastrera.,1056,52035,0.5849,False
Semierecta.,1272,33907,0.1789,True
Erecta.,1220,23882,0.8594,True
Rastrera.,1272,32180,0.8708,True
Erecta.,1366,10363,0.1584,True
Rastrera.,1190,60330,0.2669,True
Rastrera.,1055,98775,0.3891,False
Rastrera.,1606,63571,0.1478,False
Semierecta.,1127,66093,0.8998,False
Rastrera.,1641,42720,0.3842,True
Erecta.,1835,90374,0.7149,True
Rastrera.,1876,47434,0.9075,True
Semierecta.,1954,78168,0.9641,False
Semierecta.,1099,92462,0.0761,True
Rastrera.,1061,9243,0.0762,False
Erecta.,1425,2750,0.8506,False
Erecta.,1233,41778,0.819,True
Erecta.,1736,95045,0.0189,True
Rastrera.,1690,1644,0.3753,True
Semierecta.,1850,20629,0.2548,False
Semierecta.,1965,47303,0.6212,False
Rastrera.,1890,43873,0.8891,True
Semierecta.,1854,85887,0.5551,False
Erecta.,1832,47668,0.5328,True
Rastrera.,1917,31095,0.8722,True
Rastrera.,1163,61886,0.8998,True
Rastrera.,1887,51729,0.3365,False
Erecta.,1893,71517,0.4941,True
Rastrera.,1303,90067,0.4161,False
Semierecta.,1758,74908,0.3899,False
Semierecta.,1089,30132,0.3796,False
Erecta.,1661,59417,0.4075,False
Semierecta.,1023,91290,0.1638,True
Semierecta.,1936,39559,0.047,False
Rastrera.,1924,15100,0.3659,True
Semierecta.,1303,84485,0.4619,True
Semierecta.,1493,90568,0.422,False
Rastrera.,1067,76851,0.3808,False
Rastrera.,1812,50673,0.182,False
Semierecta.,1523,75177,0.467,False
Erecta.,1119,85227,0.5563,True
Rastrera.,1991,18743,0.4553,True
Semierecta.,1964,34101,0.7485,True
Semierecta.,1686,70566,0.5381,True
Rastrera.,1970,2702,0.8214,False
Erecta.,1693,13027,0.4114,False
Erecta.,1979,94655,0.077,False
Erecta.,1997,1873,0.826,True
Rastrera.,1518,87533,0.7586,True
Rastrera.,1465,86680,0.7155,True
Erecta.,1001,51794,0.286,False
Erecta.,1115,75875,0.4229,True
Rastrera.,1398,26517,0.6717,False
Rastrera.,1097,21780,0.8602,False
Erecta.,1151,74237,0.1739,True
Rastrera.,1506,13879,0.4314,True
Rastrera.,1031,22616,0.0382,True
Erecta.,1022,40591,0.9056,True
Semierecta.,1355,94128,0.1671,False
Semierecta.,1195,73605,0.7372,True
Semierecta.,1850,65572,0.5427,True
Semierecta.,1213,35127,0.0328,False
Erecta.,1242,13548,0.358,False
Erecta.,1231,9915,0.8446,True
Erecta.,1295,41941,0.9501,True
Erecta.,1765,4331,0.6835,False
Rastrera.,1102,28995,0.296,True
Rastrera.,1538,73659,0.2884,True
Semierecta.,1040,5441,0.0946,True
Semierecta.,1003,64453,0.542,True
Rastrera.,1249,20682,0.4431,False
Erecta.,1655,12941,0.152,False
Erecta.,1956,36605,0.9029,True
Erecta.,1987,92870,0.6268,True
Rastrera.,1957,91621,0.987,False
Rastrera.,1026,36002,0.6583,True
Erecta.,1611,77464,0.823,True
Rastrera.,1220,20149,0.8785,False
Semierecta.,1059,2287,0.1808,True
Semierecta.,1516,35401,0.2236,False
Semierecta.,1852,27287,0.963,False
Semierecta.,1642,37373,0.011,True
Erecta.,1980,74594,0.6027,True
Rastrera.,1253,26005,0.5502,False
Rastrera.,1100,22262,0.3788,False
Rastrera.,1865,56257,0.7252,False
Semierecta.,1938,97221,0.0795,True
Erecta.,1387,82268,0.6756,False
Rastrera.,1308,83518,0.3288,False
Erecta.,1150,67473,0.1335,True
Rastrera.,1564,60666,0.4509,True
Rastrera.,1025,92107,0.2637,True
Rastrera.,1947,41956,0.5125,True
Erecta.,1316,27738,0.2027,False
Erecta.,1202,70284,0.959,True
Rastrera.,1748,45817,0.09,False
Semierecta.,1662,93836,0.566,False
Erecta.,1011,39548,0.225,True
Semierecta.,1073,82202,0.7215,False
Erecta.,1557,71077,0.1891,True
Semierecta.,1724,90564,0.1414,True
Erecta.,1830,99165,0.291,False
Semierecta.,1377,13160,0.4896,False
Semierecta.,1594,21595,0.6079,True
Rastrera.,1024,67299,0.7213,True
Rastrera.,1351,59667,0.6885,True
Semierecta.,1882,23635,0.7842,True
Erecta.,1668,40722,0.9189,True
Semierecta.,1702,65882,0.5521,True
Erecta.,1859,85395,0.1798,False
Semierecta.,1681,19477,0.8074,True
Erecta.,1315,62198,0.9819,False
Erecta.,1769,95169,0.9947,True
Semierecta.,1635,71590,0.046,False
Semierecta.,1876,15137,0.27,False
Rastrera.,1772,64422,0.0035,True
Rastrera.,1152,93851,0.0108,True
Erecta.,1564,32456,0.1259,False
Rastrera.,1746,76298,0.3139,False
Rastrera.,1904,10030,0.0043,True
Semierecta.,1039,72677,0.4479,True
Rastrera.,1587,97491,0.7056,True
Erecta.,1875,70004,0.5464,True
Rastrera.,1305,28458,0.3187,False
Erecta.,1728,55034,0.8405,True
Rastrera.,1289,12427,0.7144,False
Rastrera.,1833,61035,0.9034,False
Erecta.,1588,6658,0.4115,True
Semierecta.,1891,13525,0.2274,True
Semierecta.,1357,97426,0.919,True
Rastrera.,1206,54714,0.2551,True
Rastrera.,1396,26991,0.9254,True
Erecta.,1651,61190,0.9826,True
Rastrera.,1722,62644,0.5595,False
Rastrera.,1065,13289,0.9575,True
Erecta.,1165,87629,0.7784,True
Rastrera.,1802,47710,0.6668,False
Semierecta.,1831,33648,0.6561,True
Semierecta.,1683,44024,0.6668,True
Semierecta.,1567,56408,0.5121,False
Erecta.,1843,11385,0.0382,True
Rastrera.,1248,1978,0.7281,True
Semierecta.,1369,18374,0.3792,False
Rastrera.,1791,88919,0.593,False
Rastrera.,1328,16679,0.9959,True
Rastrera.,1418,50720,0.1128,True
Rastrera.,1273,33935,0.4082,False
Rastrera.,1801,32558,0.0272,False
Erecta.,1104,12286,0.575,True
Semierecta.,1597,72103,0.3289,True
Semierecta.,1718,26018,0.1571,True
Semierecta.,1180,11938,0.6538,False
Rastrera.,1186,21680,0.1166,True
Semierecta.,1121,14716,0.2043,False
Semierecta.,1322,71223,0.2988,True
Rastrera.,1651,18868,0.2317,True
Rastrera.,1507,82933,0.1318,False
Rastrera.,1874,50320,0.6177,False
Erecta.,1193,9733,0.2988,True
Semierecta.,1307,81368,0.2549,True
Rastrera.,1268,24435,0.4202,False
Rastrera.,1981,56784,0.7442,False
Semierecta.,1493,71132,0.9471,False
Rastrera.,1172,74435,0.9962,True
Semierecta.,1671,28471,0.2149,True
Rastrera.,1623,66863,0.7162,False
Semierecta.,1403,25589,0.203,False
Semierecta.,1908,57709,0.7137,False
Rastrera.,1321,42674,0.9226,True
Semierecta.,1992,87844,0.4903,False
Rastrera.,1265,98886,0.5672,True
Semierecta.,1874,13665,0.2851,True
Rastrera.,1390,1468,0.9264,False
Rastrera.,1159,55610,0.2944,True
Erecta.,1454,40846,0.9279,False
Semierecta.,1653,20004,0.1315,False
Semierecta.,1030,12532,0.4924,False
Erecta.,1186,16109,0.2171,True
Semierecta.,1728,47397,0.4468,True
Erecta.,1808,59710,0.1473,True
Semierecta.,1745,14771,0.3706,True
Semierecta.,1839,44835,0.3895,False
Erecta.,1441,89328,0.1738,False
Erecta.,1840,3808,0.2054,False
Semierecta.,1063,69238,0.9035,True
Erecta.,1942,14962,0.363,False
Semierecta.,1861,84374,0.1658,False
Erecta.,1991,25354,0.5008,True
Semierecta.,1217,31454,0.0205,True
Rastrera.,1327,83052,0.365,True
Semierecta.,1600,36663,0.0128,False
Semierecta.,1682,38406,0.2671,False
Semierecta.,1989,62240,0.4098,True
Semierecta.,1926,41030,0.6458,True
Semierecta.,1655,45190,0.0538,False
Erecta.,1201,19342,0.5228,False
Rastrera.,1979,43296,0.4338,False
Semierecta.,1591,14546,0.6007,True
Semierecta.,1232,56907,0.2012,True
Erecta.,1348,76151,0.7246,True
Erecta.,1281,18259,0.6155,True
Semierecta.,1159,33439,0.9876,True
Rastrera.,1224,94697,0.9646,False
Rastrera.,1873,87227,0.2717,True
Erecta.,1566,23383,0.2896,True
Rastrera.,1828,62455,0.3543,False
Erecta.,1954,71241,0.3851,False
Rastrera.,1685,48805,0.6345,False
Erecta.,1607,98027,0.2273,False
Erecta.,1725,50513,0.4031,True
Erecta.,1078,86818,0.9523,True
Rastrera.,1498,9478,0.973,True
Rastrera.,1018,67152,0.178,True
Rastrera.,1919,20324,0.6789,True
Rastrera.,1699,11134,0.9534,False
Erecta.,1686,99884,0.9624,False
Erecta.,1839,20144,0.0056,True
Semierecta.,1221,74619,0.7423,True
Rastrera.,1047,34648,0.9227,True
Erecta.,1484,77754,0.7829,True
Rastrera.,1907,86070,0.4056,True
Semierecta.,1494,38048,0.3348,False
Semierecta.,1400,72523,0.2467,False
Erecta.,1799,38246,0.6576,False
Erecta.,1967,4098,0.6393,True
Rastrera.,1801,92325,0.6291,True
Erecta.,1313,49405,0.9838,False
Rastrera.,1697,73913,0.7705,True
Semierecta.,1702,8691,0.6222,False
Rastrera.,1089,37654,0.5009,False
Semierecta.,1646,50457,0.0987,False
Erecta.,1600,9186,0.6328,False
Semierecta.,1644,53199,0.5895,False
Rastrera.,1216,84783,0.7921,False
Semierecta.,1560,67200,0.674,True
Rastrera.,1002,7305,0.6005,True
Rastrera.,1797,15211,0.7441,True
Semierecta.,1332,11898,0.2139,True
Semierecta.,1982,59240,0.6727,False
Semierecta.,1975,70875,0.5551,True
Rastrera.,1591,78103,0.7497,True
Rastrera.,1537,34925,0.3709,False
Erecta.,1512,23720,0.2278,False
Rastrera.,1374,72226,0.9218,True
Semierecta.,1678,2518,0.3147,False
Erecta.,1099,8011,0.936,True
Semierecta.,1542,250,0.6151,False
Semierecta.,1601,49702,0.2088,False
Erecta.,1101,35345,0.5843,True
Semierecta.,1393,40891,0.5337,False
Rastrera.,1544,57749,0.2482,True
Semierecta.,1240,61215,0.326,False
Rastrera.,1803,66915,0.1499,False
Semierecta.,1467,3112,0.4301,False
Semierecta.,1397,35212,0.0879,False
Erecta.,1792,94242,0.2502,False
